id,created_date,year,category,name of actor,name of film
8b05cfd0-4110-49c7-976e-bd3f6e9dd9dc,2022-06-21 15:15:47.919091,1980,Best Picture,Apocalypse Now,"Francis Coppola, Producer;  Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers"
4212f0a5-981b-4093-8807-d692132c230e,2022-06-21 15:15:47.920112,1980,Best Picture,Breaking Away,"Peter Yates, Producer"
c4221594-83d4-4ce0-a5d8-28d52eb25d67,2022-06-21 15:15:47.921708,1980,Best Picture,Norma Rae,"Tamara Asseyev and Alex Rose, Producers"
c503da39-7869-4a67-b44a-6c156e7663c3,2022-06-21 15:15:47.923441,1980,Short Film (Animated),Every Child,"Derek Lamb, Producer"
0aba9669-fddc-4e38-8b7d-14d71c89813d,2022-06-21 15:15:47.925097,1980,Short Film (Animated),Dream Doll,"Bob Godfrey and Zlatko Grgic, Producers"
e12de818-74f9-4b15-9945-c756c2341626,2022-06-21 15:15:47.926099,1980,Short Film (Animated),It's So Nice to Have a Wolf around the House,"Paul Fierlinger, Producer"
18774f2a-ab59-4af4-9706-b42a7e2490eb,2022-06-21 15:15:47.931851,1980,Short Film (Live Action),Board and Care,"Sarah Pillsbury and Ron Ellis, Producers"
3d15ad81-6279-42ed-9145-e0633bcb2355,2022-06-21 15:15:47.935342,1980,Short Film (Live Action),Bravery in the Field,"Roman Kroitor and Stefan Wodoslawsky, Producers"
b9da4e61-f7a5-4f33-8a65-0fc0e4e706e9,2022-06-21 15:15:47.947629,1980,Short Film (Live Action),"Oh Brother, My Brother","Carol Lowell and Ross Lowell, Producers"
ca635abd-e90d-4854-bb10-0be13202f202,2022-06-21 15:15:47.950017,1980,Short Film (Live Action),The Solar Film,"Saul Bass and Michael Britton, Producers"
0cc5b9ef-efd1-468c-bcd3-6fe51079d5c7,2022-06-21 15:15:47.950984,1980,Short Film (Live Action),Solly's Diner,"Harry Mathias, Jay Zukerman and Larry Hankin, Producers"
3b6be457-f5fe-4911-9cc6-922cb301ab87,2022-06-21 15:15:47.954406,1980,Sound,Apocalypse Now,"Walter Murch, Mark Berger, Richard Beggs, Nat Boxer"
e42e8fd1-e7e4-40b3-a170-0986be82e904,2022-06-21 15:15:47.955589,1980,Sound,The Electric Horseman,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Al Overton"
caade645-2e4b-471b-8cd0-ff23cfbfb28f,2022-06-21 15:15:47.956819,1980,Sound,Meteor,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon"
517f52c9-75ff-4167-b940-750eeea175b7,2022-06-21 15:15:47.958179,1980,Sound,1941,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa"
ecbb2988-1108-4502-a9db-2cd41c835cbd,2022-06-21 15:15:47.965909,1980,Sound,The Rose,"Theodore Soderberg, Douglas Williams, Paul Wells, Jim Webb"
c56350ce-65df-451e-9429-227923f1b9a7,2022-06-21 15:15:47.968326,1980,Special Achievement Award (Sound Editing),The Black Stallion,Alan Splet
81ee27e2-cb39-4d56-ae84-e0d3ce56d9e2,2022-06-21 15:15:47.969770,1980,Visual Effects,Alien,"H.R. Giger, Carlo Rambaldi, Brian Johnson, Nick Allder, Denys Ayling"
b365d531-d18c-4438-8d8f-9b14288e9647,2022-06-21 15:15:47.970994,1980,Visual Effects,The Black Hole,"Peter Ellenshaw, Art Cruickshank, Eustace Lycett, Danny Lee, Harrison Ellenshaw, Joe Hale"
4d1a7e0b-27c4-4117-a81e-adccb7c3bacd,2022-06-21 15:15:47.972013,1980,Visual Effects,Moonraker,"Derek Meddings, Paul Wilson, John Evans"
cb655e2b-8327-4a99-a80b-ba2d352ffd52,2022-06-21 15:15:47.973218,1980,Visual Effects,1941,"William A. Fraker, A. D. Flowers, Gregory Jein"
c107ce9a-b1f1-4cba-8f0b-73e26f5e2d8f,2022-06-21 15:15:47.982639,1980,Visual Effects,Star Trek - The Motion Picture,"Douglas Trumbull, John Dykstra, Richard Yuricich, Robert Swarthe, Dave Stewart, Grant McCune"
8140d4bd-d1d8-4da3-b6ca-2bb98e6a53e0,2022-06-21 15:15:47.985012,1980,Writing (Screenplay Based on Material from Another Medium),Kramer vs. Kramer,Robert Benton
a0569c3f-8c8f-485d-aafc-144897dba82e,2022-06-21 15:15:47.986480,1980,Writing (Screenplay Based on Material from Another Medium),Apocalypse Now,"John Milius, Francis Coppola"
d5164ac8-f4e1-4591-a1cb-ea3e204ee454,2022-06-21 15:15:47.987939,1980,Writing (Screenplay Based on Material from Another Medium),La Cage aux Folles,"Francis Veber, Edouard Molinaro, Marcello Danon, Jean Poiret"
0adb2e14-3fd9-4920-bc65-eef6e8723c1d,2022-06-21 15:15:47.988829,1980,Writing (Screenplay Based on Material from Another Medium),A Little Romance,Allan Burns
0f4e4c98-1c96-4bef-8cd6-d468428d1aef,2022-06-21 15:15:47.989720,1980,Writing (Screenplay Based on Material from Another Medium),Norma Rae,"Irving Ravetch, Harriet Frank, Jr."
702b2298-927b-44d1-91ea-b8b45c90a799,2022-06-21 15:15:47.995160,1980,Writing (Screenplay Written Directly for the Screen),Breaking Away,Steve Tesich
9eefe1fa-f222-4cd8-ae12-42f29414f21a,2022-06-21 15:15:47.999320,1980,Writing (Screenplay Written Directly for the Screen),All That Jazz,"Robert Alan Aurthur, Bob Fosse"
b7479a8f-0617-4042-b502-4c95bdbfcb3e,2022-06-21 15:15:48.000781,1980,Writing (Screenplay Written Directly for the Screen),...And Justice for All,"Valerie Curtin, Barry Levinson"
fce28dc2-6cfe-4c4a-ab62-150f65e694cd,2022-06-21 15:15:48.002418,1980,Writing (Screenplay Written Directly for the Screen),The China Syndrome,"Mike Gray, T.S. Cook, James Bridges"
2f52432f-3c91-4a90-a1e3-aa62208383b8,2022-06-21 15:15:48.003302,1980,Writing (Screenplay Written Directly for the Screen),Manhattan,"Woody Allen, Marshall Brickman"
98e0cf7a-6b58-45bd-9cf7-66d738be3f3f,2022-06-21 15:15:49.834223,1981,Actor in a Leading Role,Robert De Niro,Raging Bull
f0811f58-323a-46a7-ae88-da4c1d25565e,2022-06-21 15:15:49.835363,1981,Actor in a Leading Role,Robert Duvall,The Great Santini
6164a5ea-8bd4-4160-9bc8-85fb19044927,2022-06-21 15:15:49.836979,1981,Actor in a Leading Role,John Hurt,The Elephant Man
4af4a558-b10b-4539-8c39-ae1370534a2b,2022-06-21 15:15:49.838521,1981,Actor in a Leading Role,Jack Lemmon,Tribute
2888ae25-f581-4786-8a74-1e373e68c15d,2022-06-21 15:15:49.839332,1981,Actor in a Leading Role,Peter O'Toole,The Stunt Man
c590feb5-7029-4b6d-aa08-1cb4d2db255e,2022-06-21 15:15:49.841450,1981,Actor in a Supporting Role,Timothy Hutton,Ordinary People
8a661869-0865-4cf4-827a-80fcff796664,2022-06-21 15:15:49.842922,1981,Actor in a Supporting Role,Judd Hirsch,Ordinary People
e1fc4b8b-7eba-4062-9888-9578df91a870,2022-06-21 15:15:49.843762,1981,Actor in a Supporting Role,Michael O'Keefe,The Great Santini
4d5ca835-578a-4a0f-819c-5997d65dff63,2022-06-21 15:15:49.844762,1981,Actor in a Supporting Role,Joe Pesci,Raging Bull
ed41736a-0017-4426-9951-0e2b0db29de2,2022-06-21 15:15:49.850524,1981,Actor in a Supporting Role,Jason Robards,Melvin and Howard
873aaf0b-5d2c-4254-8662-b707ffcdae10,2022-06-21 15:15:49.852428,1981,Actress in a Leading Role,Sissy Spacek,Coal Miner's Daughter
f9611bb6-33cc-4dce-974f-895db6b597cd,2022-06-21 15:15:49.853760,1981,Actress in a Leading Role,Ellen Burstyn,Resurrection
c780c36a-6aa6-416b-bf59-43f1c1f9c3f0,2022-06-21 15:15:49.854900,1981,Actress in a Leading Role,Goldie Hawn,Private Benjamin
1da1b449-22ed-4cd6-9db4-c7884507870e,2022-06-21 15:15:49.855858,1981,Actress in a Leading Role,Mary Tyler Moore,Ordinary People
e24ab192-494c-4127-9896-3790977c5fc3,2022-06-21 15:15:49.857339,1981,Actress in a Leading Role,Gena Rowlands,Gloria
ef3b5201-682a-488d-9e9a-4044dcd2670c,2022-06-21 15:15:49.859289,1981,Actress in a Supporting Role,Mary Steenburgen,Melvin and Howard
1941ff2c-92ac-48d8-ae85-3b6bb842dc57,2022-06-21 15:15:49.860215,1981,Actress in a Supporting Role,Eileen Brennan,Private Benjamin
c24eead8-16ee-4178-b216-0af578814dc5,2022-06-21 15:15:49.861713,1981,Actress in a Supporting Role,Eva Le Gallienne,Resurrection
76eb97aa-1d7d-49e7-b55c-65339a55801f,2022-06-21 15:15:49.862709,1981,Actress in a Supporting Role,Cathy Moriarty,Raging Bull
5ded296e-5c5a-48b9-bd3b-9990191dd4d8,2022-06-21 15:15:49.863877,1981,Actress in a Supporting Role,Diana Scarwid,Inside Moves
2c51ad8f-5c13-4771-a766-08667a8f57cc,2022-06-21 15:15:49.866812,1981,Art Direction,Tess,"Art Direction: Pierre Guffroy, Jack Stephens"
5b1c3b34-b7d7-4702-8ebd-ceaaffe99e90,2022-06-21 15:15:49.867682,1981,Art Direction,Coal Miner's Daughter,Art Direction: John W. Corso; Set Decoration: John M. Dwyer
106c2bd1-81cf-417d-8cfb-dba4e7471ea1,2022-06-21 15:15:49.868835,1981,Art Direction,The Elephant Man,"Art Direction: Stuart Craig, Bob Cartwright; Set Decoration: Hugh Scaife"
ec89a559-def7-4ca0-87ab-9465879ca941,2022-06-21 15:15:49.870040,1981,Art Direction,The Empire Strikes Back,"Art Direction: Norman Reynolds, Leslie Dilley, Harry Lange, Alan Tomkins; Set Decoration: Michael Ford"
59ad11e6-28a0-4d44-81d3-c1bf882d7516,2022-06-21 15:15:49.871139,1981,Art Direction,Kagemusha (The Shadow Warrior),Yoshiro Muraki
7b6ee37d-5811-4c74-9211-2aeda6036dda,2022-06-21 15:15:49.872862,1981,Cinematography,Tess,"Geoffrey Unsworth, Ghislain Cloquet"
22ba6fb3-e730-417d-8e57-88ae68ae9b92,2022-06-21 15:15:49.874143,1981,Cinematography,The Blue Lagoon,Nestor Almendros
6cacc7d2-9dda-42bc-8de6-91c1ce661ef8,2022-06-21 15:15:49.875393,1981,Cinematography,Coal Miner's Daughter,Ralf D. Bode
996863eb-4c5c-47c2-910c-5f8ab53f306d,2022-06-21 15:15:49.877080,1981,Cinematography,The Formula,James Crabe
7a00b426-60b0-442c-9610-3db6d3b43543,2022-06-21 15:15:49.878462,1981,Cinematography,Raging Bull,Michael Chapman
616472f0-3db7-4c44-a8bb-9bcf4decb15c,2022-06-21 15:15:49.880417,1981,Costume Design,Tess,Anthony Powell
45fff84c-b995-4619-851a-aec77fe31561,2022-06-21 15:15:49.881703,1981,Costume Design,The Elephant Man,Patricia Norris
c7d717b7-a983-43aa-ab23-2d98827c1697,2022-06-21 15:15:49.882846,1981,Costume Design,My Brilliant Career,Anna Senior
9a415c85-f3ad-4410-baa9-6ed88a37daf2,2022-06-21 15:15:49.883769,1981,Costume Design,Somewhere in Time,Jean-Pierre Dorleac
3477fd90-08ec-4a91-a255-b814bd4d9b22,2022-06-21 15:15:49.885137,1981,Costume Design,When Time Ran Out,Paul Zastupnevich
f596f42a-f1bb-4aae-af5c-ebb41c19031a,2022-06-21 15:15:49.887326,1981,Directing,Ordinary People,Robert Redford
f114649f-ba16-4d61-b549-a18b204ba710,2022-06-21 15:15:49.888538,1981,Directing,The Elephant Man,David Lynch
ee552448-2f24-41f1-9830-970cf6c99906,2022-06-21 15:15:49.890277,1981,Directing,Raging Bull,Martin Scorsese
c5628cbd-6cd2-43dc-bd6d-280daec8c064,2022-06-21 15:15:49.891602,1981,Directing,The Stunt Man,Richard Rush
57c20805-d804-44b3-b822-521aa0555dde,2022-06-21 15:15:49.893033,1981,Directing,Tess,Roman Polanski
46aa58fc-107e-439c-bf55-2c76d5fb09d2,2022-06-21 15:15:49.895739,1981,Documentary (Feature),From Mao to Mozart: Isaac Stern in China,"Murray Lerner, Producer"
5f708a3f-bee2-481e-88b8-fd7ff4f2ac69,2022-06-21 15:15:49.897367,1981,Documentary (Feature),Agee,"Ross Spears, Producer"
f5208940-d9eb-4ec2-ac2f-d0d0768d8a08,2022-06-21 15:15:49.898321,1981,Documentary (Feature),The Day after Trinity,"Jon Else, Producer"
aeabb6bc-c6da-40a7-97f0-24ae5b87f266,2022-06-21 15:15:49.899936,1981,Documentary (Feature),Front Line,"David Bradbury, Producer"
cd62bbfa-96f2-4dee-bf41-6010b7deab18,2022-06-21 15:15:49.901206,1981,Documentary (Feature),The Yellow Star - The Persecution of the Jews in Europe 1933-45,"Bengt von zur Muehlen and Arthur Cohn, Producers"
161a8b7f-37e5-44e8-8da6-66f2b997f32f,2022-06-21 15:15:49.903367,1981,Documentary (Short Subject),Karl Hess: Toward Liberty,Karl Hess: Toward Liberty
6515c5ac-58c2-43d1-a83f-4323ff1d1f71,2022-06-21 15:15:49.904527,1981,Documentary (Short Subject),Don't Mess with Bill,"John Watson and Pen Densham, Producers"
70cd9d21-4d69-492b-b48d-da24be5b7c99,2022-06-21 15:15:49.905879,1981,Documentary (Short Subject),The Eruption of Mount St. Helens,"George Casey, Producer"
7b683ea1-8199-497c-bce2-9851bd8cb96e,2022-06-21 15:15:49.907006,1981,Documentary (Short Subject),It's the Same World,"Dick Young, Producer"
258ac2b7-887c-4462-a8ac-52d0cacbfbf6,2022-06-21 15:15:49.908039,1981,Documentary (Short Subject),Luther Metke at 94,"Richard Hawkins and Jorge Preloran, Producers"
76166437-512d-4d0f-b168-3bbd15ddf2d3,2022-06-21 15:15:49.910474,1981,Film Editing,Raging Bull,Thelma Schoonmaker
5f4f648a-0a3d-4635-8595-ebf6126131ab,2022-06-21 15:15:49.911331,1981,Film Editing,Coal Miner's Daughter,Arthur Schmidt
bbedf920-10e5-4751-8aa5-2b47018e0169,2022-06-21 15:15:49.912240,1981,Film Editing,The Competition,David Blewitt
b0b6c0cd-3636-41a4-88be-b9b1fc053264,2022-06-21 15:15:49.914484,1981,Film Editing,The Elephant Man,Anne V. Coates
9ac30fa3-4df3-4c34-8e06-95c738ccbae6,2022-06-21 15:15:49.919600,1981,Film Editing,Fame,Gerry Hambling
84546f84-a965-4b1b-ba71-861d58f405f2,2022-06-21 15:15:49.922657,1981,Foreign Language Film,Moscow Does Not Believe in Tears,Union of Soviet Socialist Republics
34530187-ff85-4e7e-aadf-703649cbbfca,2022-06-21 15:15:49.923541,1981,Foreign Language Film,Confidence,Hungary
5fe059a3-b8de-4daf-b5a2-09ef4a2b2afe,2022-06-21 15:15:49.925539,1981,Foreign Language Film,Kagemusha (The Shadow Warrior),Japan
4e253cb1-df0f-44f7-9709-a9d0e9ad9ad5,2022-06-21 15:15:49.927545,1981,Foreign Language Film,The Last Metro,France
8ea81ba7-8d53-4be6-94c8-22d47fafcf3b,2022-06-21 15:15:49.930137,1981,Foreign Language Film,The Nest,Spain
bd00698e-fd2f-41a6-89d2-64c0ae776355,2022-06-21 15:15:49.932388,1981,Music (Original Score),Fame,Michael Gore
80be5040-2d2f-48d9-b43d-4e656109a66a,2022-06-21 15:15:49.934476,1981,Music (Original Score),Altered States,John Corigliano
357f3f62-2504-4e3f-bb93-cb5b13eefede,2022-06-21 15:15:49.936218,1981,Music (Original Score),The Elephant Man,John Morris
56b3f35a-dd41-4ba5-9fd8-163bff3db817,2022-06-21 15:15:49.937516,1981,Music (Original Score),The Empire Strikes Back,John Williams
b1f454d6-953b-4e79-b2cf-7a8d43c18bb8,2022-06-21 15:15:49.938998,1981,Music (Original Score),Tess,Philippe Sarde
0731427c-773e-4c10-a3ea-7da5dd20e4b9,2022-06-21 15:15:49.944207,1981,Music (Original Song),Fame,"Out Here On My Own in ""Fame"" Music by Michael Gore; Lyric by Lesley Gore"
396f2171-606d-4f82-a6bb-6dc00217dda1,2022-06-21 15:15:49.946704,1981,Music (Original Song),Nine to Five,"Nine To Five in ""Nine to Five"" Music and Lyric by Dolly Parton"
cc72d79a-858e-47c1-b551-354decf63f0c,2022-06-21 15:15:49.947745,1981,Music (Original Song),Honeysuckle Rose,"On The Road Again in ""Honeysuckle Rose"" Music and Lyric by Willie Nelson"
3cd4cd9c-d9ec-409d-8223-b014fb9d4256,2022-06-21 15:15:49.949088,1981,Music (Original Song),The Competition,"People Alone in ""The Competition"" Music by Lalo Schifrin; Lyric by Wilbur Jennings"
47b79bcc-07cb-4d59-b89e-31772f04a305,2022-06-21 15:15:49.951507,1981,Best Picture,Ordinary People,"Ronald L. Schwary, Producer"
95e0987f-f55d-43f0-a285-eace4066e4ce,2022-06-21 15:15:49.952685,1981,Best Picture,Coal Miner's Daughter,"Bernard Schwartz, Producer"
a5846c57-6c08-42d9-a22a-1b6603659488,2022-06-21 15:15:49.954527,1981,Best Picture,The Elephant Man,"Jonathan Sanger, Producer"
cc1ba42e-3159-483a-84af-025876971187,2022-06-21 15:15:49.955807,1981,Best Picture,Raging Bull,"Irwin Winkler and Robert Chartoff, Producers"
fa02caaa-f843-450a-987c-d7bcc1984a71,2022-06-21 15:15:49.959077,1981,Best Picture,Tess,"Claude Berri, Producer;  Timothy Burrill, Co-Producer"
55df860e-5ab2-4acc-9386-b67b02b092e3,2022-06-21 15:15:49.961332,1981,Short Film (Animated),The Fly,"Ferenc Rofusz, Producer"
c0232488-5059-40d2-9d8d-e340edfb5a66,2022-06-21 15:15:49.963626,1981,Short Film (Animated),All Nothing,"Frédéric Back, Producer"
9b4b4b18-d361-404a-9709-fe268f51bfaa,2022-06-21 15:15:49.967201,1981,Short Film (Animated),History of the World in Three Minutes Flat,"Michael Mills, Producer"
6de6c918-479e-437f-ad0a-9b50711e63b3,2022-06-21 15:15:49.972965,1981,Short Film (Dramatic Live Action),The Dollar Bottom,"Lloyd Phillips, Producer"
cae4f943-b3ee-45a2-ac48-6148dcea0d4e,2022-06-21 15:15:49.975108,1981,Short Film (Dramatic Live Action),Fall Line,"Bob Carmichael and Greg Lowe, Producers"
d5fd3a57-7ac9-40cc-9bb3-75c804a5aed5,2022-06-21 15:15:49.976418,1981,Short Film (Dramatic Live Action),A Jury of Her Peers,"Sally Heckel, Producer"
f209edbd-f0e9-415d-b34a-f8fd62089105,2022-06-21 15:15:49.980098,1981,Sound,The Empire Strikes Back,"Bill Varney, Steve Maslow, Gregg Landaker, Peter Sutton"
ee019dcc-4565-4efe-b3ef-197d16a07304,2022-06-21 15:15:49.982785,1981,Sound,Altered States,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Willie D. Burton"
e505e713-2063-4cc5-8a61-a45bd295f0dc,2022-06-21 15:15:49.984042,1981,Sound,Coal Miner's Daughter,"Richard Portman, Roger Heman, Jim Alexander"
d229f5c0-190e-42f2-9e23-28013c0a42d3,2022-06-21 15:15:49.986881,1981,Sound,Fame,"Michael J. Kohut, Aaron Rochin, Jay M. Harding, Chris Newman"
d6a53a36-2fe4-4b55-a1de-6e601d994d78,2022-06-21 15:15:49.989232,1981,Sound,Raging Bull,"Donald O. Mitchell, Bill Nicholson, David J. Kimball, Les Lazarowitz"
30d03c74-68ac-40d7-9501-08f49983c80d,2022-06-21 15:15:49.993029,1981,Special Achievement Award (Visual Effects),The Empire Strikes Back,"Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson"
d9eb7efb-6ecc-478a-99f5-e10b5b8f96b5,2022-06-21 15:15:49.998781,1981,Writing (Screenplay Based on Material from Another Medium),Ordinary People,Alvin Sargent
12983fa1-39d1-43fa-963a-682c13ba4631,2022-06-21 15:15:50.000825,1981,Writing (Screenplay Based on Material from Another Medium),Breaker Morant,"Jonathan Hardy, David Stevens, Bruce Beresford"
d8428b46-795d-4a22-99fb-2f016b664c24,2022-06-21 15:15:50.003402,1981,Writing (Screenplay Based on Material from Another Medium),Coal Miner's Daughter,Tom Rickman
2cf25d13-5dc4-4cbd-9163-000f27370089,2022-06-21 15:15:50.006320,1981,Writing (Screenplay Based on Material from Another Medium),The Elephant Man,"Christopher DeVore, Eric Bergren, David Lynch"
edbace40-5b28-446d-8afe-167c6dcac183,2022-06-21 15:15:50.008567,1981,Writing (Screenplay Based on Material from Another Medium),The Stunt Man,Screenplay by Lawrence B. Marcus;  Adaptation by Richard Rush
80ee86d9-8c58-47a3-b91f-98cbce61e647,2022-06-21 15:15:50.012838,1981,Writing (Screenplay Written Directly for the Screen),Melvin and Howard,Bo Goldman
820f35d3-1240-4dd4-ad4e-b5f98ec2b298,2022-06-21 15:15:50.015002,1981,Writing (Screenplay Written Directly for the Screen),Brubaker,"Screenplay by W. D. Richter;  Story by W. D. Richter, Arthur Ross"
e561c4bd-6edb-4373-8e4f-54a15d0a4f7f,2022-06-21 15:15:50.016079,1981,Writing (Screenplay Written Directly for the Screen),Fame,Christopher Gore
dbc0c155-8e0c-440b-8d71-491f8b69f2fd,2022-06-21 15:15:50.020022,1981,Writing (Screenplay Written Directly for the Screen),Mon Oncle D'Amerique,Jean Gruault
0002b822-1413-4295-9d46-e1f71f55ee63,2022-06-21 15:15:50.024020,1981,Writing (Screenplay Written Directly for the Screen),Private Benjamin,"Nancy Meyers, Charles Shyer, Harvey Miller"
b9c77120-5ed3-4772-99fb-7e4f2fcedb4d,2022-06-21 15:15:51.275016,1982,Actor in a Leading Role,Henry Fonda,On Golden Pond
2ebc3123-2a74-432f-847f-650ba1111d96,2022-06-21 15:15:51.276214,1982,Actor in a Leading Role,Warren Beatty,Reds
08c37590-3277-4a9f-bd80-8a9a69930f41,2022-06-21 15:15:51.276819,1982,Actor in a Leading Role,Burt Lancaster,Atlantic City
21e0f35f-388e-4f23-b928-6867880af301,2022-06-21 15:15:51.277293,1982,Actor in a Leading Role,Dudley Moore,Arthur
8fd61212-2ca0-44dd-b528-fac1a7e7547e,2022-06-21 15:15:51.277738,1982,Actor in a Leading Role,Paul Newman,Absence of Malice
2a3d7f00-4d51-4a29-8167-566b4c5e1601,2022-06-21 15:15:51.278586,1982,Actor in a Supporting Role,John Gielgud,Arthur
716c886c-745a-44ed-8578-dac4991a8a6c,2022-06-21 15:15:51.279062,1982,Actor in a Supporting Role,James Coco,Only When I Laugh
dc7db03a-2505-4032-8366-964a1085e3d3,2022-06-21 15:15:51.279511,1982,Actor in a Supporting Role,Ian Holm,Chariots of Fire
d118243d-284a-425e-aa21-a8aa01df5562,2022-06-21 15:15:51.279953,1982,Actor in a Supporting Role,Jack Nicholson,Reds
19f13834-5b5f-4191-b82a-1dd2cd462b1e,2022-06-21 15:15:51.280388,1982,Actor in a Supporting Role,"Howard E. Rollins, Jr.",Ragtime
4b27af59-1c46-4d9a-a0af-83be88ef8c3a,2022-06-21 15:15:51.281221,1982,Actress in a Leading Role,Katharine Hepburn,On Golden Pond
e847dd3e-d8ca-428b-9b3a-5d1424c41c62,2022-06-21 15:15:51.281695,1982,Actress in a Leading Role,Diane Keaton,Reds
a9615fd8-bcde-4f0f-80da-574b8aa165ab,2022-06-21 15:15:51.282176,1982,Actress in a Leading Role,Marsha Mason,Only When I Laugh
d20b7de5-9db2-4cb7-9b62-d7465e546a2d,2022-06-21 15:15:51.282689,1982,Actress in a Leading Role,Susan Sarandon,Atlantic City
d7c79eac-fc6d-4010-85af-19d9975146ac,2022-06-21 15:15:51.283140,1982,Actress in a Leading Role,Meryl Streep,The French Lieutenant's Woman
e021f5b2-f4b7-4fb0-aba6-ffcd04694ebb,2022-06-21 15:15:51.283979,1982,Actress in a Supporting Role,Maureen Stapleton,Reds
db056978-1d18-4457-a553-35b888841126,2022-06-21 15:15:51.284490,1982,Actress in a Supporting Role,Melinda Dillon,Absence of Malice
5504a9d5-b187-43d2-a7ac-bdf3ba5cc37b,2022-06-21 15:15:51.284951,1982,Actress in a Supporting Role,Jane Fonda,On Golden Pond
bc039edd-bd82-4386-a44a-edfe039d3d1c,2022-06-21 15:15:51.285395,1982,Actress in a Supporting Role,Joan Hackett,Only When I Laugh
f5912b0e-0b98-4871-ae3e-948288f3bd11,2022-06-21 15:15:51.286139,1982,Actress in a Supporting Role,Elizabeth McGovern,Ragtime
